name;a;b;date
Villafranca de Duero;175;4310;2020-04-01
Montealegre de Campos;0;3154;2020-04-01
Hornillos de Eresma;979;2765;2020-04-01
Villanueva de la Condesa;0;1080;2020-04-01
Villagarcía de Campos;832;4465;2020-04-01
Marzales;247;1494;2020-04-01
Alcazarén;2003;10164;2020-04-01
San Román de Hornija;302;4378;2020-04-01
Corrales de Duero;89;1597;2020-04-01
Castrejón de Trabancos;1487;5153;2020-04-01
Almenara de Adaja;0;563;2020-04-01
Villanueva de los Caballeros;202;4513;2020-04-01
Valdenebro de los Valles;0;3990;2020-04-01
Fresno el Viejo;707;8130;2020-04-01
Lomoviejo;703;2812;2020-04-01
Torrecilla de la Abadesa;792;2937;2020-04-01
Torrelobatón;367;7166;2020-04-01
Tiedra;2410;6623;2020-04-01
Olmos de Peñafiel;225;1381;2020-04-01
Wamba;199;2586;2020-04-01
Aguilar de Campos;0;5374;2020-04-01
Quintanilla de Onésimo;3656;13750;2020-04-01
Matilla de los Caños;162;1484;2020-04-01
Brahojos de Medina;190;3283;2020-04-01
Villavicencio de los Caballeros;0;6119;2020-04-01
Boecillo;14405;69769;2020-04-01
Villalar de los Comuneros;184;5016;2020-04-01
Siete Iglesias de Trabancos;482;7912;2020-04-01
Megeces;104;5630;2020-04-01
Castronuño;139;8488;2020-04-01
Simancas;4564;40840;2020-04-01
Fuente el Sol;0;2145;2020-04-01
Ataquines;1681;6851;2020-04-01
Pesquera de Duero;1821;4561;2020-04-01
Olivares de Duero;793;3706;2020-04-01
Villamuriel de Campos;0;2525;2020-04-01
Pedrosa del Rey;23;4649;2020-04-01
Palazuelo de Vedija;38;4880;2020-04-01
Roturas;309;1432;2020-04-01
Cigales;334;20329;2020-04-01
Bustillo de Chaves;27;2603;2020-04-01
Llano de Olmedo;0;1791;2020-04-01
Quintanilla de Arriba;407;2225;2020-04-01
Cabezón de Pisuerga;6977;24394;2020-04-01
